		5381321	3037			
		5378284	0			
		5378284	180			
		5378104	210			
		5377894	2039			
		5375855	1210			
		5374645	15			
		5374630	417			
		5374213	4456			
		5369757	1178			
		5368579	6			
		5368573	1618			
		5366955	387			
		5366568	2670			
		5363898	454			
		5363444	3021			
		5360423	651			
		5359772	1161			
		5358611	476			
		5358135	1083			
		5357052	328			
		5356724	254			
		5356470	1100			
		5355370	616			
		5354754	37			
		5354717	146			
		5354571	2662			
		5351909	957			
		5350952	2510			
		5348442	564			
		5347878	24			
		5347854	241			
		5347613	150			
		5347463	1016			
		5346447	2128			
		5344319	856			
		5343463	332			
		5343131	106			
		5343025	1857			
		5341168	713			
		5340455	1367			
		5339088	2545			
		5336543	354			
		5336189	306			
		5335883	1943			
		5333940	773			
		5333167	490			
		5332677	205			
		5332472	682			
		5331790	1193			
		5330597	27			
		5330570	330			
		5330240	497			
		5329743	20			
		5329723	2946			
		5326777	1645			
		5325132	813			
		5324319	122			
		5324197	241			
		5323956	2671			
		5321285	1215			
		5320070	124			
		5319946	811			
		5319135	182			
		5318953	2146			
		5316807	104			
		5316703	1691			
		5315012	113			
		5314899	238			
		5314661	1301			
		5313360	47			
		5313313	3148			
		5310165	1229			
		5308936	1931			
		5307005	147			
		5306858	1018			
		5305840	1671			
		5304169	1111			
		5303058	289			
		5302769	494			
		5302275	148			
		5302127	2257			
		5299870	1002			
		5298868	160			
		5298708	16			
		5298692	185			
		5298507	251			
		5298256	19			
		5298237	1193			
		5297044	110			
		5296934	598			
		5296336	142			
		5296194	911			
		5295283	117			
		5295166	2192			
		5292974	788			
		5292186	30			
		5292156	157			
		5291999	363			
		5291636	24			
		5291612	684			
		5290928	4046			
		5286882	279			
		5286603	305			
		5286298	560			
		5285738	585			
		5285153	2120			
		5283033	2320			
		5280713	262			
		5280451	275			
		5280176	3060			
		5277116	152			
		5276964	462			
		5276502	13			
		5276489	1957			
		5274532	44			
		5274488	29			
		5274459	856			
		5273603	54			
		5273549	416			
		5273133	3990			
		5269143	723			
		5268420	402			
		5268018	1018			
		5267000	764			
		5266236	33			
		5266203	1841			
		5264362	883			
		5263479	203			
		5263276	271			
		5263005	299			
		5262706	172			
		5262534	2724			
		5259810	1879			
		5257931	155			
		5257776	2314			
		5255462	2686			
		5252776	1523			
		5251253	914			
		5250339	572			
		5249767	913			
		5248854	942			
		5247912	244			
		5247668	331			
		5247337	153			
		5247184	5066			
		5242118	2203			
		5239915	403			
		5239512	631			
		5238881	449			
		5238432	817			
		5237615	200			
		5237415	111			
		5237304	226			
		5237078	717			
		5236361	164			
		5236197	889			
		5235308	278			
		5235030	115			
		5234915	259			
		5234656	1042			
		5233614	713			
		5232901	310			
		5232591	2676			
		5229915	159			
		5229756	1448			
		5228308	2081			
		5226227	1641			
		5224586	2053			
		5222533	71			
		5222462	728			
		5221734	2822			
		5218912	72			
		5218840	153			
		5218687	2471			
		5216216	105			
		5216111	818			
		5215293	3534			
		5211759	1135			
		5210624	2874			
		5207750	987			
		5206763	88			
		5206675	1121			
		5205554	1366			
		5204188	1668			
		5202520	1114			
		5201406	2257			
		5199149	96			
		5199053	871			
		5198182	275			
		5197907	1324			
		5196583	457			
		5196126	0			
		5196126	858			
		5195268	873			
		5194395	139			
		5194256	246			
		5194010	49			
		5193961	1850			
		5192111	310			
		5191801	283			
		5191518	966			
		5190552	667			
		5189885	1579			
		5188306	1009			
		5187297	1359			
		5185938	62			
		5185876	1923			
		5183953	2924			
		5181029	2188			
		5178841	89			
		5178752	4516			
		5174236	1325			
		5172911	2027			
		5170884	240			
		5170644	119			
		5170525	278			
		5170247	181			
		5170066	92			
		5169974	870			
		5169104	2133			
		5166971	522			
		5166449	427			
		5166022	847			
		5165175	594			
		5164581	57			
		5164524	606			
		5163918	47			
		5163871	464			
		5163407	635			
		5162772	1170			
		5161602	441			
		5161161	399			
		5160762	799			
		5159963	428			
		5159535	440			
		5159095	515			
		5158580	5493			
		5153087	115			
		5152972	705			
		5152267	1033			
		5151234	127			
		5151107	627			
		5150480	363			
		5150117	298			
		5149819	1567			
		5148252	30			
		5148222	553			
		5147669	354			
		5147315	862			
		5146453	113			
		5146340	95			
		5146245	1981			
		5144264	1121			
		5143143	1431			
		5141712	399			
		5141313	716			
		5140597	361			
		5140236	157			
		5140079	41			
		5140038	461			
		5139577	2128			
		5137449	25			
		5137424	1041			
		5136383	151			
		5136232	1250			
		5134982	254			
		5134728	332			
		5134396	2496			
		5131900	710			
		5131190	241			
		5130949	1276			
		5129673	1450			
		5128223	752			
		5127471	539			
		5126932	335			
		5126597	488			
		5126109	353			
		5125756	286			
		5125470	40			
		5125430	94			
		5125336	14			
		5125322	1641			
		5123681	3198			
		5120483	2507			
		5117976	600			
		5117376	2006			
		5115370	472			
		5114898	971			
		5113927	2766			
		5111161	750			
		5110411	451			
		5109960	209			
		5109751	38			
		5109713	42			
		5109671	479			
		5109192	1223			
		5107969	197			
		5107772	1451			
		5106321	287			
		5106034	617			
		5105417	1026			
		5104391	107			
		5104284	1188			
		5103096	28			
		5103068	496			
		5102572	480			
		5102092	1174			
		5100918	4571			
		5096347	263			
		5096084	1639			
		5094445	3172			
		5091273	1732			
		5089541	2441			
		5087100	1690			
		5085410	702			
		5084708	113			
		5084595	26			
		5084569	530			
		5084039	200			
		5083839	465			
		5083374	1841			
		5081533	1352			
		5080181	780			
		5079401	273			
		5079128	60			
		5079068	2877			
		5076191	391			
		5075800	433			
		5075367	1014			
		5074353	1094			
		5073259	254			
		5073005	3281			
		5069724	217			
		5069507	220			
		5069287	1826			
		5067461	1136			
		5066325	222			
		5066103	182			
		5065921	271			
		5065650	1367			
		5064283	3455			
		5060828	1897			
		5058931	1775			
		5057156	458			
		5056698	332			
		5056366	2031			
		5054335	751			
		5053584	950			
		5052634	252			
		5052382	48			
		5052334	1004			
		5051330	270			
		5051060	454			
		5050606	294			
		5050312	1720			
		5048592	1324			
		5047268	232			
		5047036	1002			
		5046034	121			
		5045913	4483			
		5041430	4384			
		5037046	275			
		5036771	910			
		5035861	1019			
		5034842	2625			
		5032217	188			
		5032029	607			
		5031422	40			
		5031382	2439			
		5028943	481			
		5028462	982			
		5027480	264			
		5027216	1875			
		5025341	402			
		5024939	219			
		5024720	2341			
		5022379	469			
		5021910	427			
		5021483	500			
		5020983	388			
		5020595	1155			
		5019440	1306			
		5018134	203			
		5017931	934			
		5016997	342			
		5016655	653			
		5016002	207			
		5015795	3221			
		5012574	265			
		5012309	2532			
		5009777	348			
		5009429	1034			
		5008395	1819			
		5006576	1309			
		5005267	784			
		5004483	56			
		5004427	1065			
		5003362	1250			
		5002112	247			
		5001865	2062			
		4999803	2753			
		4997050	1899			
		4995151	315			
		4994836	708			
		4994128	3967			
		4990161	901			
		4989260	119			
		4989141	1381			
		4987760	118			
		4987642	42			
		4987600	902			
		4986698	68			
		4986630	2089			
		4984541	2220			
		4982321	75			
		4982246	104			
		4982142	370			
		4981772	616			
		4981156	887			
		4980269	13			
		4980256	760			
		4979496	1367			
		4978129	2260			
		4975869	444			
		4975425	993			
		4974432	166			
		4974266	468			
		4973798	46			
		4973752	592			
		4973160	2565			
		4970595	1943			
		4968652	172			
		4968480	260			
		4968220	1177			
		4967043	1697			
		4965346	1998			
		4963348	1314			
		4962034	122			
		4961912	2117			
		4959795	84			
		4959711	1885			
		4957826	793			
		4957033	4002			
		4953031	455			
		4952576	237			
		4952339	135			
		4952204	1700			
		4950504	87			
		4950417	656			
		4949761	554			
		4949207	563			
		4948644	1083			
		4947561	1144			
		4946417	129			
		4946288	496			
		4945792	75			
		4945717	3285			
		4942432	1186			
		4941246	189			
		4941057	746			
		4940311	788			
		4939523	614			
		4938909	691			
		4938218	848			
		4937370	2973			
		4934397	1324			
		4933073	335			
		4932738	162			
		4932576	1887			
		4930689	851			
		4929838	1087			
		4928751	422			
		4928329	10			
		4928319	592			
		4927727	3847			
		4923880	1498			
		4922382	234			
		4922148	2601			
		4919547	365			
		4919182	2163			
		4917019	381			
		4916638	1073			
		4915565	812			
		4914753	189			
		4914564	2377			
		4912187	297			
		4911890	1430			
		4910460	648			
		4909812	336			
		4909476	1902			
		4907574	135			
		4907439	143			
		4907296	1133			
		4906163	315			
		4905848	789			
		4905059	1944			
		4903115	915			
		4902200	2579			
		4899621	243			
		4899378	2887			
		4896491	2258			
		4894233	111			
		4894122	464			
		4893658	137			
		4893521	1385			
		4892136	1927			
		4890209	908			
		4889301	160			
		4889141	1211			
		4887930	395			
		4887535	1232			
		4886303	241			
		4886062	374			
		4885688	413			
		4885275	764			
		4884511	1524			
		4882987	1322			
		4881665	613			
		4881052	1485			
		4879567	1154			
		4878413	561			
		4877852	904			
		4876948	352			
		4876596	571			
		4876025	361			
		4875664	432			
		4875232	1440			
		4873792	1340			
		4872452	817			
		4871635	967			
		4870668	4879			
		4865789	352			
		4865437	493			
		4864944	4045			
		4860899	2438			
		4858461	1143			
		4857318	795			
		4856523	475			
		4856048	587			
		4855461	7168			
		4848293	386			
		4847907	255			
		4847652	440			
		4847212	394			
		4846818	976			
		4845842	136			
		4845706	385			
		4845321	617			
		4844704	1062			
		4843642	225			
		4843417	1699			
		4841718	1769			
		4839949	459			
		4839490	2730			
		4836760	183			
		4836577	195			
		4836382	2559			
		4833823	1551			
		4832272	1475			
		4830797	3478			
		4827319	4974			
		4822345	6561			
		4815784	1230			
		4814554	1218			
		4813336	1348			
		4811988	1574			
		4810414	2851			
		4807563	340			
		4807223	427			
		4806796	1834			
		4804962	657			
		4804305	1236			
		4803069	94			
		4802975	1093			
		4801882	518			
		4801364	160			
		4801204	547			
		4800657	1595			
		4799062	194			
		4798868	1917			
		4796951	3521			
		4793430	648			
		4792782	244			
		4792538	2503			
		4790035	501			
		4789534	644			
		4788890	3109			
		4785781	1229			
		4784552	1178			
		4783374	1396			
		4781978	645			
		4781333	889			
		4780444	3041			
		4777403	1348			
		4776055	853			
		4775202	886			
		4774316	2051			
		4772265	1789			
		4770476	83			
		4770393	581			
		4769812	1439			
		4768373	1341			
		4767032	462			
		4766570	787			
		4765783	1086			
		4764697	259			
		4764438	296			
		4764142	2839			
		4761303	613			
		4760690	202			
		4760488	2438			
		4758050	3944			
		4754106	1440			
		4752666	161			
		4752505	1			
		4752504	524			
		4751980	357			
		4751623	156			
		4751467	2019			
		4749448	365			
		4749083	70			
		4749013	1058			
		4747955	678			
		4747277	1743			
		4745534	1216			
		4744318	152			
		4744166	3889			
		4740277	345			
		4739932	452			
		4739480	407			
		4739073	287			
		4738786	594			
		4738192	422			
		4737770	925			
		4736845	266			
		4736579	1468			
		4735111	1825			
		4733286	164			
		4733122	127			
		4732995	1813			
		4731182	3018			
		4728164	1364			
		4726800	1896			
		4724904	1488			
		4723416	3777			
		4719639	195			
		4719444	991			
		4718453	3055			
		4715398	1296			
		4714102	323			
		4713779	2473			
		4711306	7			
		4711299	553			
		4710746	607			
		4710139	137			
		4710002	726			
		4709276	29			
		4709247	502			
		4708745	887			
		4707858	78			
		4707780	1048			
		4706732	1010			
		4705722	281			
		4705441	3578			
		4701863	574			
		4701289	188			
		4701101	156			
		4700945	1118			
		4699827	1870			
		4697957	366			
		4697591	1677			
		4695914	231			
		4695683	571			
		4695112	4558			
		4690554	1619			
		4688935	3251			
		4685684	593			
		4685091	1075			
		4684016	943			
		4683073	185			
		4682888	56			
		4682832	108			
		4682724	1177			
		4681547	51			
		4681496	2010			
		4679486	3072			
		4676414	64			
		4676350	2987			
		4673363	196			
		4673167	167			
		4673000	595			
		4672405	669			
		4671736	489			
		4671247	3910			
		4667337	4427			
		4662910	826			
		4662084	505			
		4661579	1054			
		4660525	135			
		4660390	613			
		4659777	159			
		4659618	2508			
		4657110	772			
		4656338	1343			
		4654995	445			
		4654550	252			
		4654298	1145			
		4653153	549			
		4652604	456			
		4652148	483			
		4651665	759			
		4650906	1344			
		4649562	828			
		4648734	1117			
		4647617	1353			
		4646264	1384			
		4644880	1926			
		4642954	52			
		4642902	1579			
		4641323	46			
		4641277	1956			
		4639321	731			
		4638590	1738			
		4636852	345			
		4636507	183			
		4636324	763			
		4635561	336			
		4635225	726			
		4634499	148			
		4634351	634			
		4633717	1747			
		4631970	715			
		4631255	86			
		4631169	3171			
		4627998	59			
		4627939	1816			
		4626123	508			
		4625615	1220			
		4624395	97			
		4624298	3064			
		4621234	191			
		4621043	712			
		4620331	2132			
		4618199	924			
		4617275	574			
		4616701	3129			
		4613572	634			
		4612938	908			
		4612030	799			
		4611231	688			
		4610543	842			
		4609701	274			
		4609427	1393			
		4608034	1232			
		4606802	845			
		4605957	1203			
		4604754	806			
		4603948	2493			
		4601455	1139			
		4600316	772			
		4599544	379			
		4599165	3575			
		4595590	731			
		4594859	61			
		4594798	1563			
		4593235	953			
		4592282	871			
		4591411	626			
		4590785	543			
		4590242	1227			
		4589015	254			
		4588761	438			
		4588323	2628			
		4585695	1193			
		4584502	55			
		4584447	1046			
		4583401	1487			
		4581914	120			
		4581794	2603			
		4579191	1025			
		4578166	599			
		4577567	97			
		4577470	978			
		4576492	2588			
		4573904	387			
		4573517	856			
		4572661	3281			
		4569380	327			
		4569053	929			
		4568124	325			
		4567799	725			
		4567074	277			
		4566797	403			
		4566394	1563			
		4564831	2002			
		4562829	2427			
		4560402	563			
		4559839	1093			
		4558746	470			
		4558276	688			
		4557588	794			
		4556794	95			
		4556699	701			
		4555998	585			
		4555413	1783			
		4553630	1363			
		4552267	147			
		4552120	2078			
		4550042	2334			
		4547708	2152			
		4545556	2623			
		4542933	1654			
		4541279	1258			
		4540021	1594			
		4538427	2953			
		4535474	1642			
		4533832	31			
		4533801	962			
		4532839	241			
		4532598	289			
		4532309	1260			
		4531049	1449			
		4529600	5529			
		4524071	143			
		4523928	1100			
		4522828	480			
		4522348	371			
		4521977	967			
		4521010	2018			
		4518992	285			
		4518707	809			
		4517898	421			
		4517477	1121			
		4516356	957			
		4515399	982			
		4514417	230			
		4514187	1079			
		4513108	780			
		4512328	2821			
		4509507	206			
		4509301	522			
		4508779	262			
		4508517	2130			
		4506387	1383			
		4505004	1386			
		4503618	2176			
		4501442	1029			
		4500413	764			
		4499649	117			
		4499532	1458			
		4498074	1695			
		4496379	691			
		4495688	2199			
		4493489	798			
		4492691	632			
		4492059	2930			
		4489129	190			
		4488939	1629			
		4487310	1665			
		4485645	3421			
		4482224	172			
		4482052	2326			
		4479726	2077			
		4477649	367			
		4477282	503			
		4476779	3195			
		4473584	67			
		4473517	1085			
		4472432	1176			
		4471256	540			
		4470716	249			
		4470467	339			
		4470128	909			
		4469219	1903			
		4467316	74			
		4467242	1606			
		4465636	597			
		4465039	915			
		4464124	805			
		4463319	696			
		4462623	1576			
		4461047	1305			
		4459742	316			
		4459426	2095			
		4457331	13			
		4457318	1495			
		4455823	634			
		4455189	134			
		4455055	1804			
		4453251	363			
		4452888	1324			
		4451564	109			
		4451455	1296			
		4450159	1074			
		4449085	381			
		4448704	484			
		4448220	308			
		4447912	1911			
		4446001	1292			
		4444709	1242			
		4443467	150			
		4443317	137			
		4443180	3953			
		4439227	1113			
		4438114	737			
		4437377	315			
		4437062	641			
		4436421	165			
		4436256	122			
		4436134	1554			
		4434580	147			
		4434433	1869			
		4432564	184			
		4432380	1910			
		4430470	374			
		4430096	65			
		4430031	67			
		4429964	1397			
		4428567	1398			
		4427169	182			
		4426987	1206			
		4425781	641			
		4425140	801			
		4424339	1327			
		4423012	418			
		4422594	1698			
		4420896	187			
		4420709	1162			
		4419547	1255			
		4418292	1775			
		4416517	2448			
		4414069	2393			
		4411676	563			
		4411113	1757			
		4409356	449			
		4408907	1124			
		4407783	2182			
		4405601	869			
		4404732	1014			
		4403718	465			
		4403253	2674			
		4400579	707			
		4399872	18			
		4399854	3562			
		4396292	338			
		4395954	278			
		4395676	32			
		4395644	867			
		4394777	1857			
		4392920	699			
		4392221	2785			
		4389436	1693			
		4387743	865			
		4386878	1976			
		4384902	569			
		4384333	975			
		4383358	1030			
		4382328	614			
		4381714	661			
		4381053	657			
		4380396	1038			
		4379358	520			
		4378838	1023			
		4377815	1224			
		4376591	165			
		4376426	2038			
		4374388	668			
		4373720	2543			
		4371177	207			
		4370970	868			
		4370102	462			
		4369640	2352			
		4367288	53			
		4367235	415			
		4366820	152			
		4366668	411			
		4366257	670			
		4365587	146			
		4365441	1241			
		4364200	1810			
		4362390	478			
		4361912	254			
		4361658	283			
		4361375	3110			
		4358265	580			
		4357685	1631			
		4356054	4472			
		4351582	1844			
		4349738	98			
		4349640	153			
		4349487	1702			
		4347785	492			
		4347293	1			
		4347292	351			
		4346941	693			
		4346248	876			
		4345372	606			
		4344766	2587			
		4342179	962			
		4341217	1231			
		4339986	512			
		4339474	1120			
		4338354	1979			
		4336375	116			
		4336259	2439			
		4333820	392			
		4333428	1773			
		4331655	968			
		4330687	403			
		4330284	98			
		4330186	464			
		4329722	73			
		4329649	1744			
		4327905	2944			
		4324961	61			
		4324900	323			
		4324577	229			
		4324348	87			
		4324261	356			
		4323905	804			
		4323101	498			
		4322603	725			
		4321878	89			
		4321789	1242			
		4320547	546			
		4320001	1738			
		4318263	559			
		4317704	3524			
		4314180	2920			
		4311260	280			
		4310980	574			
		4310406	105			
		4310301	686			
		4309615	1177			
		4308438	2			
		4308436	732			
		4307704	2210			
		4305494	872			
		4304622	161			
		4304461	146			
		4304315	147			
		4304168	2191			
		4301977	1135			
		4300842	49			
		4300793	162			
		4300631	1581			
		4299050	339			
		4298711	55			
		4298656	2161			
		4296495	247			
		4296248	1630			
		4294618	1520			
		4293098	1004			
		4292094	502			
		4291592	117			
		4291475	1298			
		4290177	710			
		4289467	1276			
		4288191	256			
		4287935	531			
		4287404	842			
		4286562	419			
		4286143	203			
		4285940	866			
		4285074	716			
		4284358	1331			
		4283027	398			
		4282629	1258			
		4281371	692			
		4280679	462			
		4280217	336			
		4279881	3356			
		4276525	61			
		4276464	660			
		4275804	1774			
		4274030	180			
		4273850	2054			
		4271796	1146			
		4270650	1459			
		4269191	559			
		4268632	170			
		4268462	992			
		4267470	464			
		4267006	403			
		4266603	917			
		4265686	115			
		4265571	4678			
		4260893	298			
		4260595	1709			
		4258886	541			
		4258345	140			
		4258205	234			
		4257971	1290			
		4256681	1100			
		4255581	249			
		4255332	995			
		4254337	332			
		4254005	364			
		4253641	527			
		4253114	1686			
		4251428	104			
		4251324	1046			
		4250278	148			
		4250130	642			
		4249488	941			
		4248547	864			
		4247683	196			
		4247487	1706			
		4245781	1532			
		4244249	3108			
		4241141	812			
		4240329	2036			
		4238293	398			
		4237895	200			
		4237695	975			
		4236720	249			
		4236471	171			
		4236300	223			
		4236077	204			
		4235873	745			
		4235128	780			
		4234348	1254			
		4233094	2053			
		4231041	229			
		4230812	806			
		4230006	102			
		4229904	234			
		4229670	773			
		4228897	472			
		4228425	1683			
		4226742	1751			
		4224991	682			
		4224309	637			
		4223672	348			
		4223324	1069			
		4222255	259			
		4221996	949			
		4221047	1211			
		4219836	6623			
		4213213	1838			
		4211375	808			
		4210567	935			
		4209632	578			
		4209054	638			
		4208416	995			
		4207421	563			
		4206858	662			
		4206196	2471			
		4203725	3682			
		4200043	726			
		4199317	192			
		4199125	431			
		4198694	1066			
		4197628	153			
		4197475	2026			
		4195449	1316			
		4194133	3730			
		4190403	117			
		4190286	349			
		4189937	424			
		4189513	2176			
		4187337	220			
		4187117	2087			
		4185030	777			
		4184253	323			
		4183930	186			
		4183744	44			
		4183700	1118			
		4182582	643			
		4181939	1414			
		4180525	1114			
		4179411	48			
		4179363	167			
		4179196	75			
		4179121	147			
		4178974	407			
		4178567	1009			
		4177558	79			
		4177479	167			
		4177312	220			
		4177092	580			
		4176512	1264			
		4175248	471			
		4174777	486			
		4174291	1853			
		4172438	296			
		4172142	432			
		4171710	443			
		4171267	1553			
		4169714	1772			
		4167942	473			
		4167469	1030			
		4166439	1382			
		4165057	1201			
		4163856	1013			
		4162843	104			
		4162739	146			
		4162593	203			
		4162390	2780			
		4159610	194			
		4159416	1201			
		4158215	379			
		4157836	1713			
		4156123	932			
		4155191	3268			
		4151923	2178			
		4149745	516			
		4149229	546			
		4148683	753			
		4147930	440			
		4147490	89			
		4147401	2080			
		4145321	442			
		4144879	101			
		4144778	735			
		4144043	4902			
		4139141	1045			
		4138096	87			
		4138009	432			
		4137577	1271			
		4136306	304			
		4136002	411			
		4135591	660			
		4134931	199			
		4134732	883			
		4133849	392			
		4133457	321			
		4133136	159			
		4132977	423			
		4132554	1516			
		4131038	613			
		4130425	1669			
		4128756	389			
		4128367	1744			
		4126623	837			
		4125786	1302			
		4124484	1634			
		4122850	999			
		4121851	784			
		4121067	1485			
		4119582	367			
		4119215	1026			
		4118189	723			
		4117466	166			
		4117300	743			
		4116557	2829			
		4113728	328			
		4113400	45			
		4113355	2269			
		4111086	608			
		4110478	500			
		4109978	572			
		4109406	603			
		4108803	1411			
		4107392	106			
		4107286	1858			
		4105428	741			
		4104687	217			
		4104470	1507			
		4102963	1336			
		4101627	362			
		4101265	763			
		4100502	2248			
		4098254	154			
		4098100	1165			
		4096935	1056			
		4095879	939			
		4094940	4207			
		4090733	59			
		4090674	3489			
		4087185	620			
		4086565	1250			
		4085315	740			
		4084575	1258			
		4083317	1796			
		4081521	1070			
		4080451	1102			
		4079349	484			
		4078865	2425			
		4076440	1112			
		4075328	480			
		4074848	1237			
		4073611	2181			
		4071430	715			
		4070715	1096			
		4069619	170			
		4069449	837			
		4068612	131			
		4068481	1656			
		4066825	922			
		4065903	480			
		4065423	1112			
		4064311	535			
		4063776	229			
		4063547	890			
		4062657	3972			
		4058685	447			
		4058238	76			
		4058162	164			
		4057998	1086			
		4056912	746			
		4056166	182			
		4055984	328			
		4055656	138			
		4055518	27			
		4055491	165			
		4055326	201			
		4055125	482			
		4054643	1362			
		4053281	42			
		4053239	2045			
		4051194	358			
		4050836	1145			
		4049691	722			
		4048969	773			
		4048196	88			
		4048108	1189			
		4046919	3767			
		4043152	80			
		4043072	2117			
		4040955	355			
		4040600	829			
		4039771	1301			
		4038470	1058			
		4037412	129			
		4037283	131			
		4037152	1051			
		4036101	430			
		4035671	1700			
		4033971	1411			
		4032560	977			
		4031583	713			
		4030870	0			
		4030870	292			
		4030578	39			
		4030539	842			
		4029697	545			
		4029152	247			
		4028905	1447			
		4027458	1843			
		4025615	135			
		4025480	818			
		4024662	954			
		4023708	461			
		4023247	817			
		4022430	752			
		4021678	2029			
		4019649	345			
		4019304	804			
		4018500	1926			
		4016574	20			
		4016554	2940			
		4013614	874			
		4012740	2477			
		4010263	398			
		4009865	223			
		4009642	153			
		4009489	1687			
		4007802	1602			
		4006200	1267			
		4004933	758			
		4004175	739			
		4003436	191			
		4003245	348			
		4002897	493			
		4002404	505			
		4001899	302			
		4001597	495			
		4001102	1350			
		3999752	194			
		3999558	882			
		3998676	1548			
		3997128	1811			
		3995317	138			
		3995179	744			
		3994435	417			
		3994018	534			
		3993484	2089			
		3991395	3168			
		3988227	350			
		3987877	194			
		3987683	792			
		3986891	599			
		3986292	1382			
		3984910	659			
		3984251	76			
		3984175	1516			
		3982659	1190			
		3981469	2031			
		3979438	1350			
		3978088	1399			
		3976689	910			
		3975779	1080			
		3974699	150			
		3974549	413			
		3974136	470			
		3973666	340			
		3973326	1070			
		3972256	640			
		3971616	529			
		3971087	441			
		3970646	406			
		3970240	2540			
		3967700	4152			
		3963548	1213			
		3962335	621			
		3961714	681			
		3961033	751			
		3960282	2923			
		3957359	438			
		3956921	106			
		3956815	1003			
		3955812	151			
		3955661	82			
		3955579	358			
		3955221	1729			
		3953492	303			
		3953189	43			
		3953146	3292			
		3949854	73			
		3949781	437			
		3949344	1322			
		3948022	963			
		3947059	957			
		3946102	616			
		3945486	1163			
		3944323	2145			
		3942178	2366			
		3939812	282			
		3939530	1544			
		3937986	1139			
		3936847	930			
		3935917	1260			
		3934657	542			
		3934115	1111			
		3933004	1381			
		3931623	1145			
		3930478	125			
		3930353	1256			
		3929097	3200			
		3925897	287			
		3925610	1598			
		3924012	2007			
		3922005	773			
		3921232	563			
		3920669	2092			
		3918577	24			
		3918553	2096			
		3916457	53			
		3916404	225			
		3916179	53			
		3916126	435			
		3915691	1181			
		3914510	199			
		3914311	474			
		3913837	1078			
		3912759	1518			
		3911241	326			
		3910915	404			
		3910511	237			
		3910274	92			
		3910182	1395			
		3908787	844			
		3907943	724			
		3907219	390			
		3906829	324			
		3906505	1407			
		3905098	2771			
		3902327	1242			
		3901085	2733			
		3898352	781			
		3897571	730			
		3896841	210			
		3896631	1281			
		3895350	1231			
		3894119	382			
		3893737	1802			
		3891935	1360			
		3890575	172			
		3890403	5957			
		3884446	813			
		3883633	334			
		3883299	415			
		3882884	330			
		3882554	538			
		3882016	1257			
		3880759	466			
		3880293	87			
		3880206	561			
		3879645	489			
		3879156	2502			
		3876654	4088			
		3872566	241			
		3872325	104			
		3872221	12			
		3872209	1839			
		3870370	320			
		3870050	4134			
		3865916	962			
		3864954	2017			
		3862937	1561			
		3861376	2986			
		3858390	135			
		3858255	37			
		3858218	3148			
		3855070	5255			
		3849815	74			
		3849741	69			
		3849672	817			
		3848855	985			
		3847870	719			
		3847151	1321			
		3845830	1291			
		3844539	48			
		3844491	37			
		3844454	1225			
		3843229	63			
		3843166	891			
		3842275	85			
		3842190	969			
		3841221	998			
		3840223	381			
		3839842	2096			
		3837746	1596			
		3836150	476			
		3835674	937			
		3834737	1554			
		3833183	809			
		3832374	1557			
		3830817	944			
		3829873	2285			
		3827588	2230			
		3825358	1932			
		3823426	138			
		3823288	65			
		3823223	634			
		3822589	760			
		3821829	251			
		3821578	1415			
		3820163	244			
		3819919	751			
		3819168	444			
		3818724	1087			
		3817637	356			
		3817281	2629			
		3814652	2275			
		3812377	441			
		3811936	2125			
		3809811	276			
		3809535	693			
		3808842	108			
		3808734	149			
		3808585	692			
		3807893	2083			
		3805810	56			
		3805754	792			
		3804962	36			
		3804926	495			
		3804431	825			
		3803606	110			
		3803496	2478			
		3801018	1448			
		3799570	53			
		3799517	3166			
		3796351	318			
		3796033	302			
		3795731	2564			
		3793167	235			
		3792932	648			
		3792284	466			
		3791818	1079			
		3790739	573			
		3790166	2534			
		3787632	300			
		3787332	396			
		3786936	468			
		3786468	571			
		3785897	1476			
		3784421	625			
		3783796	2125			
		3781671	475			
		3781196	256			
		3780940	815			
		3780125	196			
		3779929	438			
		3779491	2181			
		3777310	478			
		3776832	679			
		3776153	737			
		3775416	358			
		3775058	107			
		3774951	1803			
		3773148	50			
		3773098	1650			
		3771448	1269			
		3770179	773			
		3769406	1213			
		3768193	115			
		3768078	310			
		3767768	1176			
		3766592	165			
		3766427	1098			
		3765329	733			
		3764596	349			
		3764247	266			
		3763981	2207			
		3761774	1042			
		3760732	4302			
		3756430	2560			
		3753870	2972			
		3750898	237			
		3750661	674			
		3749987	226			
		3749761	112			
		3749649	151			
		3749498	247			
		3749251	279			
		3748972	619			
		3748353	593			
		3747760	1708			
		3746052	2744			
		3743308	2168			
		3741140	30			
		3741110	299			
		3740811	642			
		3740169	163			
		3740006	636			
		3739370	2922			
		3736448	417			
		3736031	600			
		3735431	173			
		3735258	156			
		3735102	931			
		3734171	490			
		3733681	231			
		3733450	2377			
		3731073	2468			
		3728605	943			
		3727662	1675			
		3725987	623			
		3725364	281			
		3725083	114			
		3724969	1566			
		3723403	256			
		3723147	1037			
		3722110	401			
		3721709	1002			
		3720707	76			
		3720631	752			
		3719879	2377			
		3717502	189			
		3717313	231			
		3717082	2362			
		3714720	987			
		3713733	1635			
		3712098	1597			
		3710501	363			
		3710138	72			
		3710066	253			
		3709813	1910			
		3707903	51			
		3707852	1000			
		3706852	81			
		3706771	16			
		3706755	396			
		3706359	1511			
		3704848	719			
		3704129	484			
		3703645	5628			
